cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona,dias_registro,usa_movil,uso_cupon,visitas_semana,metodo_pago
11834,M,24,Babahoyo,1.69,10.55,78,310,15,2,1,65,1,Sí,783,1,1,1,Transferencia
11835,M,44,Tena,3.9,49.0,72,509,9,5,1,3,6,No,1412,1,1,3,Transferencia
11836,M,67,Morona Santiago,0.86,48.21,18,375,13,1,1,83,6,No,1092,0,0,11,Transferencia
11837,M,44,Pichincha,9.49,22.02,87,231,3,1,2,38,4,No,1627,1,1,5,PayPal
11838,M,45,Morona Santiago,3.11,64.04,1,69,5,1,1,29,5,Sí,899,0,1,13,Efectivo
11839,M,33,Sucumbíos,1.23,42.32,85,90,18,5,1,40,4,No,525,0,0,7,Tarjeta
11840,F,38,Puerto Baquerizo Moreno,3.64,37.31,114,568,18,5,2,38,5,Sí,1064,1,0,13,Tarjeta
11841,F,42,Manabí,2.0,13.03,93,93,18,4,0,35,8,No,392,1,0,7,Tarjeta
11842,F,27,Francisco de Orellana,3.43,54.38,3,387,4,3,0,66,9,Sí,1888,0,0,7,PayPal
11843,F,39,Cotopaxi,1.31,45.78,39,557,7,5,0,57,4,No,364,0,1,1,PayPal
11844,F,21,Zamora,1.56,25.57,57,402,15,2,1,99,5,No,527,0,1,2,Transferencia
11845,M,60,Puyo,0.86,32.69,51,199,16,2,1,3,7,Sí,1231,1,0,10,Tarjeta
11846,F,26,Zamora,0.94,47.77,44,338,9,5,3,92,8,No,1981,1,1,4,Transferencia
11847,M,64,Santo Domingo,1.22,45.4,33,561,11,5,2,1,1,No,1958,1,1,13,PayPal
11848,F,37,Ibarra,2.3,27.62,19,490,3,2,0,77,1,No,1948,1,1,3,Efectivo
11849,F,43,Esmeraldas,1.14,50.22,2,586,6,4,2,31,1,Sí,794,1,0,6,Transferencia
11850,M,48,Machala,0.25,29.96,96,482,7,2,2,95,9,No,1135,1,0,11,Tarjeta
11851,F,56,Santo Domingo de los Tsáchilas,8.27,29.9,0,368,16,2,2,81,7,No,923,0,0,3,PayPal
11852,M,25,Cuenca,0.03,44.81,93,221,8,2,0,17,4,No,1697,1,1,9,Transferencia
11853,F,53,Babahoyo,1.29,37.7,36,531,9,5,1,1,7,No,59,0,1,0,Tarjeta
11854,M,40,Ambato,3.07,46.26,67,437,9,3,1,91,3,No,765,1,0,14,Tarjeta
11855,M,65,Nueva Loja,0.03,33.34,34,202,13,5,1,90,3,No,580,0,1,5,Transferencia
11856,F,27,Babahoyo,2.72,37.5,77,578,9,3,2,66,9,No,354,1,1,5,PayPal
11857,M,60,Imbabura,0.48,53.69,37,99,1,5,2,27,4,No,304,0,0,13,Transferencia
11858,F,48,Riobamba,4.27,45.1,107,71,14,3,3,29,6,No,236,1,0,0,Efectivo
11859,M,60,Puerto Baquerizo Moreno,3.08,41.88,48,584,5,4,1,21,6,No,678,0,1,8,Tarjeta
11860,M,28,Los Ríos,0.97,9.94,82,458,16,4,4,83,5,No,1216,1,1,7,Efectivo
11861,F,24,Puerto Baquerizo Moreno,0.2,15.69,28,275,14,2,2,55,8,No,114,0,1,13,Tarjeta
11862,M,43,Guayaquil,0.22,29.5,47,118,7,4,1,22,9,No,882,1,1,9,PayPal
11863,M,68,Cañar,0.59,52.64,86,599,9,5,1,77,1,No,1746,0,1,12,Efectivo
11864,M,32,Bolívar,2.25,31.39,61,295,17,2,1,51,9,Sí,1821,0,0,7,Transferencia
11865,F,40,Cañar,0.94,60.31,9,353,5,1,2,78,1,Sí,1757,0,1,4,Tarjeta
11866,F,39,Carchi,0.26,44.72,55,74,10,5,0,44,1,Sí,1982,1,0,5,PayPal
11867,M,61,Morona Santiago,0.74,17.49,77,248,6,2,1,19,4,No,1903,0,0,12,Tarjeta
11868,F,26,Babahoyo,2.62,33.0,45,171,2,5,0,19,3,No,1395,1,1,0,Transferencia
11869,M,21,Cuenca,6.0,57.11,53,360,19,3,1,75,0,Sí,359,0,1,10,Efectivo
11870,F,60,Portoviejo,0.07,33.96,51,497,9,1,2,67,7,Sí,1819,0,1,12,Tarjeta
11871,M,31,Cañar,0.1,46.99,71,468,5,3,1,43,9,Sí,1689,0,1,13,Transferencia
11872,F,62,Santo Domingo de los Tsáchilas,0.32,44.77,35,410,6,3,0,17,5,No,530,0,0,9,PayPal
11873,M,33,Latacunga,2.19,34.16,43,464,17,5,1,15,9,Sí,739,0,1,14,Tarjeta
11874,F,26,Napo,4.88,14.46,15,537,2,4,2,4,5,No,1446,0,1,5,Efectivo
11875,M,26,Orellana,2.03,50.48,15,563,9,5,1,99,0,No,1432,1,1,4,Efectivo
11876,F,42,Pastaza,0.92,40.27,52,291,11,1,0,62,9,No,30,1,1,9,Transferencia
11877,M,56,Santo Domingo de los Tsáchilas,0.21,34.15,47,437,15,1,0,79,2,No,1211,1,1,5,Efectivo
11878,F,31,Guayaquil,3.67,36.94,45,562,5,5,2,35,1,Sí,1743,0,0,4,PayPal
11879,F,46,Cuenca,2.12,51.01,5,461,16,2,0,81,2,No,33,1,0,14,Tarjeta
11880,M,58,Quito,0.04,40.35,12,371,11,2,0,32,0,No,1826,0,1,10,Efectivo
11881,M,25,Puerto Baquerizo Moreno,7.38,23.44,78,178,14,4,1,78,8,Sí,1378,0,0,9,Transferencia
11882,M,60,Galápagos,0.13,52.87,28,377,7,3,1,25,4,No,1589,1,0,14,Transferencia
11883,M,32,Santo Domingo,3.64,66.46,5,347,11,4,2,65,0,No,1198,1,0,4,PayPal
11884,F,40,Ibarra,0.78,39.64,6,505,4,1,1,95,0,Sí,1289,0,1,7,Transferencia
11885,F,23,Chimborazo,0.97,53.53,119,556,2,2,2,2,1,No,1964,1,0,8,Tarjeta
11886,M,50,Cuenca,2.73,36.04,115,78,1,5,0,72,3,Sí,698,1,0,2,PayPal
11887,M,33,Machala,0.1,26.63,115,349,9,1,3,87,4,No,805,1,0,7,Transferencia
11888,F,26,Guaranda,2.43,27.77,94,274,10,3,2,31,0,No,698,1,1,3,PayPal
11889,F,49,Los Ríos,1.7,28.76,117,386,1,1,1,82,0,Sí,999,0,1,13,Tarjeta
11890,M,41,Puyo,0.58,34.44,59,535,2,4,0,75,4,No,1750,0,0,13,Tarjeta
11891,F,36,Portoviejo,1.43,21.45,112,553,7,3,0,3,6,Sí,1545,1,0,4,PayPal
11892,F,38,Ambato,0.08,17.67,51,144,15,3,2,58,3,No,302,1,0,12,Efectivo
11893,F,58,Orellana,0.01,28.97,79,133,18,4,2,25,6,No,1106,1,1,3,Efectivo
11894,F,38,Napo,1.55,17.6,109,526,19,2,2,2,6,No,1271,0,0,0,Efectivo
11895,F,49,Ambato,0.71,46.41,94,489,4,3,2,95,6,Sí,441,0,1,11,Efectivo
11896,M,52,Puerto Baquerizo Moreno,1.15,30.94,9,581,18,4,1,69,7,No,493,1,0,8,Transferencia
11897,M,39,Santa Elena,1.47,40.75,87,410,16,5,4,43,1,No,732,1,0,5,PayPal
11898,M,25,Portoviejo,1.5,56.79,96,434,15,2,3,49,7,No,1435,1,0,7,Transferencia
11899,F,69,Santo Domingo de los Tsáchilas,1.27,54.34,44,116,9,2,1,86,6,No,1327,0,0,0,Tarjeta
11900,F,60,Azogues,2.53,57.75,39,260,7,1,0,21,3,Sí,530,0,0,3,Transferencia
11901,F,19,Imbabura,0.04,37.34,71,159,13,5,0,57,5,No,152,1,0,3,Tarjeta
11902,M,43,Chimborazo,0.28,42.61,95,261,6,5,1,85,7,Sí,578,1,0,9,Transferencia
11903,M,61,Galápagos,0.21,51.37,51,397,17,3,0,90,2,No,1265,1,0,9,Transferencia
11904,F,56,Loja,1.41,8.97,46,99,17,1,2,8,0,No,1709,1,1,1,Transferencia
11905,M,22,Latacunga,4.15,37.41,11,159,6,5,3,26,1,No,1517,0,0,3,PayPal
11906,F,21,Babahoyo,5.67,29.51,24,558,19,5,3,12,6,No,134,0,0,8,PayPal
11907,M,55,Tulcán,3.12,57.29,50,373,10,3,2,56,0,No,1150,0,0,5,Efectivo
11908,F,32,Manabí,0.93,60.28,115,376,4,4,3,67,1,No,1319,1,0,9,PayPal
11909,M,35,Puerto Baquerizo Moreno,0.23,36.34,70,416,17,2,3,56,2,No,1038,1,1,2,Efectivo
11910,M,53,Ibarra,0.31,49.02,2,145,17,5,0,52,1,No,568,1,0,4,Transferencia
11911,F,45,Santa Elena,0.28,34.3,65,72,14,2,0,38,5,No,1179,1,0,14,Efectivo
11912,M,64,Nueva Loja,1.28,34.68,94,475,7,4,0,8,1,No,767,0,1,6,PayPal
11913,M,34,Galápagos,1.9,35.23,73,88,7,3,2,51,0,Sí,1368,0,0,13,Transferencia
11914,M,55,Ambato,1.23,26.17,103,216,16,1,0,42,5,Sí,1340,1,0,13,Efectivo
11915,F,35,Pichincha,2.01,15.46,78,512,14,4,3,29,0,Sí,1834,1,0,14,Efectivo
11916,M,58,Babahoyo,0.15,42.18,76,499,11,5,2,83,0,Sí,1259,0,0,12,PayPal
11917,F,44,Latacunga,0.76,26.16,43,513,3,5,3,73,2,No,1801,0,0,1,PayPal
11918,M,44,Ambato,1.02,37.42,7,241,17,2,1,10,8,No,824,0,1,3,Transferencia
11919,M,39,Riobamba,0.31,34.73,59,68,5,2,1,72,3,Sí,1849,1,1,1,Efectivo
11920,F,49,Pastaza,0.26,36.93,90,334,14,3,0,85,7,No,475,0,1,1,Efectivo
11921,F,30,Azuay,2.93,60.02,72,316,2,2,1,73,7,Sí,130,0,1,9,Transferencia
11922,M,64,Portoviejo,0.19,58.84,86,576,8,3,3,86,7,Sí,52,1,1,7,Transferencia
11923,M,45,Ambato,1.3,29.77,91,473,3,3,2,7,2,Sí,750,0,0,7,Tarjeta
11924,M,32,Macas,0.17,47.27,90,524,8,1,1,44,9,No,686,1,0,6,Tarjeta
11925,F,45,Galápagos,1.54,38.6,87,562,2,1,1,98,6,No,1650,0,1,14,Tarjeta
11926,F,42,Guayaquil,1.59,20.63,69,549,3,3,4,61,3,Sí,1254,0,0,8,PayPal
11927,M,52,Santo Domingo de los Tsáchilas,0.74,24.98,47,511,13,5,0,33,6,No,597,1,0,7,PayPal
11928,F,27,Tena,6.32,31.62,104,75,2,2,2,16,8,No,806,0,1,10,Tarjeta
11929,M,20,Galápagos,4.63,11.23,37,210,10,5,1,90,1,Sí,1815,0,1,13,PayPal
11930,F,38,Riobamba,1.08,26.34,95,584,10,3,0,80,5,No,813,0,0,9,Efectivo
11931,M,20,Puerto Baquerizo Moreno,2.83,34.16,85,507,4,2,2,28,7,No,119,0,1,11,Efectivo
11932,F,48,Riobamba,3.15,60.58,110,451,15,2,0,61,8,No,1832,1,0,10,Efectivo
11933,F,33,Santa Elena,0.54,49.16,6,468,12,5,2,33,0,No,1524,0,1,12,Efectivo
11934,M,62,Portoviejo,2.52,67.6,114,591,10,5,1,53,5,No,1557,1,0,9,Transferencia
11935,F,27,Macas,8.98,31.06,33,593,3,5,4,21,0,No,340,1,1,9,PayPal
11936,F,25,Sucumbíos,2.78,43.92,2,503,3,3,0,62,3,No,1371,0,0,6,Tarjeta
11937,F,64,Galápagos,1.89,61.31,2,478,19,3,2,7,1,No,1728,1,1,8,Tarjeta
11938,F,18,Galápagos,1.51,34.72,33,317,8,1,0,84,4,Sí,817,0,0,2,Transferencia
11939,M,26,Loja,2.2,-0.33,14,538,18,3,1,14,0,No,1806,1,0,7,Transferencia
11940,F,24,Los Ríos,0.64,19.87,24,430,1,4,4,87,8,No,1073,1,0,0,Tarjeta
11941,M,54,Los Ríos,2.7,29.24,77,66,7,2,1,48,7,No,49,1,0,0,Tarjeta
11942,M,31,Ambato,2.01,52.73,102,449,4,2,1,48,4,No,1385,0,0,7,Tarjeta
11943,F,60,Zamora,2.65,26.6,96,559,17,4,2,32,0,Sí,1682,1,1,8,Tarjeta
11944,M,53,Puyo,1.36,29.57,23,105,1,4,1,1,2,Sí,910,1,1,14,Transferencia
11945,M,37,Pastaza,6.0,25.34,57,150,9,2,0,46,7,Sí,851,1,1,11,Efectivo
11946,F,29,Macas,1.5,29.15,33,353,13,3,2,42,5,Sí,1575,1,1,5,Tarjeta
11947,M,36,Santo Domingo de los Tsáchilas,1.17,50.83,24,447,16,1,0,60,9,No,156,0,0,11,Tarjeta
11948,F,61,Carchi,0.76,47.61,55,255,11,1,1,38,9,No,342,1,1,3,PayPal
11949,M,22,Napo,0.8,57.99,36,463,18,5,1,82,7,No,258,0,0,14,Transferencia
11950,M,46,Pastaza,2.56,23.1,95,209,8,5,1,66,4,Sí,863,0,0,12,PayPal
11951,M,44,Cañar,0.53,20.06,34,178,2,2,3,68,9,No,1995,0,1,9,Tarjeta
11952,M,34,Zamora Chinchipe,4.5,45.34,90,410,2,2,1,93,3,Sí,726,1,0,11,PayPal
11953,F,18,Bolívar,0.4,44.68,43,407,14,5,2,96,2,Sí,136,1,1,2,Efectivo
11954,F,41,Loja,0.09,58.9,68,473,12,5,1,2,9,No,176,1,1,7,Efectivo
11955,F,47,Quito,0.1,52.92,75,531,18,3,3,23,4,Sí,1897,0,0,12,Transferencia
11956,F,38,Macas,0.83,48.31,0,327,16,3,2,77,4,Sí,1976,0,1,9,Efectivo
11957,M,46,Azuay,0.82,37.39,75,168,5,5,6,24,4,No,1781,0,0,0,Tarjeta
11958,F,19,Guayas,0.9,19.83,113,100,17,3,3,44,5,No,1351,1,0,6,PayPal
11959,F,53,Chimborazo,0.09,60.32,96,448,5,3,1,19,4,Sí,1082,0,1,3,Tarjeta
11960,F,65,Pichincha,2.52,64.29,34,518,13,4,3,81,1,No,68,1,0,1,PayPal
11961,F,63,Cañar,0.94,49.9,68,201,8,1,0,53,6,No,904,1,0,13,Tarjeta
11962,M,37,Ibarra,0.84,20.89,6,208,7,3,3,28,1,No,753,1,0,8,PayPal
11963,M,64,Esmeraldas,1.31,31.22,107,532,13,2,2,50,4,No,962,0,1,10,Tarjeta
11964,F,48,Puyo,0.32,14.98,0,273,5,1,3,14,3,No,1977,0,0,1,Efectivo
11965,F,58,Tulcán,1.13,10.91,84,341,6,1,2,56,2,Sí,1050,0,0,12,Efectivo
11966,F,40,Ambato,1.41,22.17,37,581,15,2,4,87,2,No,1133,1,1,4,Tarjeta
11967,F,61,Santa Elena,0.34,60.97,69,92,9,4,1,80,5,No,1726,0,1,1,Transferencia
11968,M,26,Napo,4.31,44.11,73,292,13,2,3,65,9,No,1602,0,0,11,Tarjeta
11969,M,59,Bolívar,0.07,35.32,40,336,2,4,1,49,5,No,452,1,1,12,Efectivo
11970,M,45,Santa Elena,0.69,28.15,49,178,15,3,2,31,7,Sí,1712,0,0,12,Efectivo
11971,M,19,Guayas,0.09,57.92,95,122,16,2,4,16,6,Sí,1007,0,0,3,Transferencia
11972,F,38,Tungurahua,0.39,56.46,119,228,3,5,7,95,7,No,1381,1,1,14,PayPal
11973,M,20,Guayaquil,1.32,43.12,66,222,13,2,2,87,0,No,702,1,0,4,Tarjeta
11974,M,49,Riobamba,0.44,25.75,116,340,8,4,0,35,0,Sí,292,0,0,1,Efectivo
11975,M,54,Galápagos,2.05,38.45,84,426,6,3,1,28,2,Sí,167,0,0,13,PayPal
11976,F,27,Guayaquil,1.39,12.15,33,65,6,5,0,9,7,No,94,1,0,13,Efectivo
11977,M,68,Pastaza,1.64,33.09,116,164,15,2,3,63,0,No,51,1,1,11,Tarjeta
11978,M,36,Napo,0.49,28.72,103,183,12,3,1,94,2,No,39,1,0,10,Efectivo
11979,M,39,Tulcán,3.88,38.56,80,160,11,1,1,79,8,No,790,1,1,12,Efectivo
11980,M,44,Ibarra,0.61,54.81,104,243,14,4,2,69,5,No,1339,1,1,11,Efectivo
11981,M,49,Francisco de Orellana,3.49,62.97,43,386,4,5,0,38,5,No,977,0,0,11,PayPal
11982,M,50,Pastaza,0.24,42.96,56,512,6,2,2,19,2,No,191,1,1,9,Transferencia
11983,M,34,Puyo,2.86,43.76,90,198,5,1,2,60,4,Sí,355,0,1,14,Transferencia
11984,M,28,Quito,3.73,46.88,102,333,11,3,1,54,1,No,1830,1,0,2,Transferencia
11985,F,57,Zamora Chinchipe,1.21,46.55,87,257,13,4,0,1,5,No,71,1,1,4,Tarjeta
11986,M,58,Los Ríos,1.46,35.33,89,171,18,3,0,57,3,No,144,1,1,11,PayPal
11987,M,44,Los Ríos,4.09,50.76,8,421,9,3,3,17,6,Sí,473,1,0,14,Tarjeta
11988,F,43,Imbabura,1.39,39.7,52,97,10,5,2,92,9,No,149,0,0,1,Transferencia
11989,M,60,Loja,3.29,49.66,109,149,1,4,0,50,3,No,1779,0,0,12,Tarjeta
11990,F,21,Santo Domingo de los Tsáchilas,0.92,16.16,68,169,6,2,2,36,1,Sí,222,0,0,2,Transferencia
11991,M,37,Guayaquil,0.17,36.94,14,95,1,2,1,35,8,No,330,1,0,10,Tarjeta
11992,M,53,Latacunga,0.86,59.62,11,489,2,5,1,53,7,No,1075,1,1,12,Transferencia
11993,F,58,Ambato,3.39,57.7,77,256,3,1,1,19,7,No,1943,1,0,4,Tarjeta
11994,F,30,Ambato,3.45,55.13,80,482,8,1,1,86,3,No,1151,1,0,3,PayPal
11995,F,36,Pichincha,3.44,53.57,111,491,2,4,1,40,9,Sí,1630,1,1,10,PayPal
11996,M,49,Ibarra,1.66,34.48,66,280,5,2,0,89,9,Sí,1546,0,1,13,Efectivo
11997,F,56,Macas,2.53,34.97,104,421,1,2,2,92,4,No,778,0,1,12,Efectivo
11998,M,39,Zamora,1.99,42.48,51,139,18,2,1,44,0,Sí,1527,0,0,6,Tarjeta
11999,M,39,Tena,0.82,17.34,104,202,7,5,3,36,4,Sí,313,1,1,9,PayPal
12000,M,55,Pichincha,1.82,52.71,14,169,12,4,1,5,2,No,1514,1,0,13,Efectivo
12001,F,58,Tungurahua,0.28,45.62,3,293,11,1,0,73,0,No,1993,1,1,7,Transferencia
12002,F,48,Guayas,0.37,43.33,94,154,16,3,2,41,7,No,387,0,0,8,Efectivo
12003,F,60,Loja,2.53,26.29,16,84,13,3,3,64,5,Sí,1163,1,1,10,PayPal
12004,M,55,Azogues,4.68,29.47,71,88,8,3,2,60,9,No,1638,1,1,12,PayPal
12005,M,67,Imbabura,0.49,57.46,47,529,3,2,0,74,0,No,1002,1,1,10,Transferencia
12006,F,59,Tungurahua,0.21,27.35,24,93,6,3,2,70,4,No,1108,1,1,11,Transferencia
12007,M,27,Nueva Loja,2.47,44.09,116,333,3,3,2,84,2,Sí,278,0,1,4,Transferencia
12008,F,43,Quito,0.1,52.15,20,371,16,1,2,55,5,No,635,1,0,12,Tarjeta
12009,M,57,Loja,3.37,16.83,68,202,19,1,2,82,8,No,401,1,0,12,Tarjeta
12010,M,47,Esmeraldas,2.84,21.39,0,207,15,2,2,62,4,Sí,545,1,1,9,Transferencia
12011,M,39,Galápagos,1.29,19.2,116,318,2,3,1,77,1,No,194,1,1,0,Tarjeta
12012,F,54,Santa Elena,2.46,37.91,67,108,11,4,0,49,7,Sí,1711,0,0,12,Tarjeta
12013,F,31,Santo Domingo,3.18,38.15,38,505,13,5,0,79,0,No,723,1,0,6,Transferencia
12014,F,37,Ibarra,0.8,37.02,39,200,16,4,0,2,0,No,1085,0,0,13,Tarjeta
12015,M,56,Tena,0.27,30.4,2,295,9,1,2,67,4,No,1917,0,0,6,Efectivo
12016,F,63,Zamora,1.8,35.82,66,512,18,4,3,37,7,No,1497,1,1,3,Efectivo
12017,F,50,El Oro,11.32,21.79,17,188,12,3,1,42,6,No,1593,0,0,5,Efectivo
12018,F,19,Babahoyo,4.98,17.94,11,339,15,1,2,69,0,No,1949,0,0,9,Efectivo
12019,M,49,Santo Domingo,3.2,39.1,2,361,18,1,3,58,5,No,1598,1,0,6,Transferencia
12020,F,63,Ibarra,4.83,49.84,33,544,3,3,2,73,5,No,1144,0,1,11,Efectivo
12021,M,20,Santo Domingo,0.68,46.4,2,169,16,5,0,1,5,No,1385,0,0,12,PayPal
12022,M,63,Imbabura,5.92,40.71,30,140,12,3,2,18,9,No,649,1,0,3,Efectivo
12023,M,48,Carchi,1.79,32.42,42,102,19,4,1,98,7,No,810,1,0,3,Efectivo
12024,M,32,Cuenca,0.32,34.68,92,202,6,4,2,38,9,No,751,1,0,9,PayPal
12025,M,25,Morona Santiago,0.31,50.46,29,481,3,5,2,32,6,Sí,97,0,0,8,Efectivo
12026,M,40,Esmeraldas,0.07,16.47,95,133,2,1,1,98,0,Sí,1789,1,0,1,Efectivo
12027,F,19,Ambato,0.75,60.17,86,453,13,1,3,52,6,No,556,1,0,11,PayPal
12028,M,40,Santa Elena,1.3,35.5,72,354,8,1,1,67,3,No,1288,0,0,11,PayPal
12029,M,39,Zamora,0.87,59.6,36,208,11,4,3,44,9,No,649,1,0,8,Efectivo
12030,F,57,Cuenca,0.34,51.88,60,370,11,1,4,53,4,No,1817,0,0,9,Tarjeta
12031,F,67,Guaranda,1.24,48.2,90,68,1,2,2,30,5,Sí,1211,0,0,3,Efectivo
12032,M,39,Latacunga,0.72,42.38,11,542,17,4,1,74,8,No,229,1,1,10,PayPal
12033,M,58,Ibarra,0.52,41.57,97,221,18,1,2,60,8,No,1497,0,0,11,Transferencia
12034,F,24,Pichincha,1.74,33.32,45,153,7,4,1,82,4,No,803,1,0,11,Tarjeta
12035,F,69,Cañar,0.42,35.42,17,272,14,1,3,70,7,No,1857,1,1,6,Tarjeta
12036,M,54,Galápagos,6.61,17.74,81,259,17,2,1,52,0,Sí,1679,0,1,14,Efectivo
12037,M,64,Nueva Loja,1.84,67.06,57,381,15,2,2,70,9,No,382,1,1,13,Transferencia
12038,M,18,Guayaquil,0.95,47.56,22,420,17,1,1,31,8,No,1875,0,0,0,Tarjeta
12039,F,23,Puerto Baquerizo Moreno,0.29,25.01,83,299,3,1,0,90,0,No,254,0,0,9,Efectivo
12040,M,50,Latacunga,0.15,29.18,48,262,16,3,1,22,1,No,424,0,1,13,Transferencia
12041,F,42,Zamora,2.08,33.32,86,184,3,1,3,30,2,No,584,1,1,10,Tarjeta
12042,M,62,Napo,2.09,75.08,78,95,2,2,0,40,1,No,1364,0,1,6,PayPal
12043,M,31,Ambato,2.36,51.31,99,193,1,2,1,41,1,No,1970,0,0,9,Efectivo
12044,M,48,Los Ríos,0.93,79.04,42,346,16,3,1,50,1,No,463,0,1,14,Efectivo
12045,M,43,Azogues,4.27,25.39,42,557,5,3,3,3,1,No,1011,0,0,14,PayPal
12046,M,31,Latacunga,3.57,47.78,25,159,4,5,0,65,9,Sí,388,0,0,1,Transferencia
12047,F,39,Pastaza,0.86,44.28,117,121,5,4,0,3,3,Sí,865,1,1,0,Efectivo
12048,M,50,Manabí,3.49,26.98,71,577,19,4,1,65,1,No,307,0,1,4,Tarjeta
12049,F,68,Galápagos,1.57,43.45,12,562,13,5,0,60,2,Sí,139,1,0,7,PayPal
12050,F,23,Santo Domingo,1.75,23.49,99,186,5,5,2,15,9,Sí,1705,1,1,3,PayPal
12051,M,68,Esmeraldas,0.16,30.68,99,432,3,3,2,24,4,No,923,1,0,2,Tarjeta
12052,M,46,Tulcán,2.09,34.32,24,481,3,5,1,46,8,No,1876,1,1,11,PayPal
12053,M,63,Machala,2.51,37.1,109,272,8,2,1,79,0,No,1137,0,0,4,Efectivo
12054,F,26,Azuay,2.43,51.03,12,446,18,3,0,85,2,Sí,1705,0,0,10,Efectivo
12055,M,49,Santo Domingo,7.3,70.36,79,101,2,1,2,41,9,No,1542,0,1,14,PayPal
12056,M,57,Pastaza,1.95,32.57,3,530,11,1,2,71,7,No,1703,1,0,0,Efectivo
12057,M,26,Nueva Loja,0.88,8.41,23,510,7,4,2,85,0,No,1771,0,1,7,Efectivo
12058,M,54,Tena,0.51,34.8,85,315,12,1,1,24,8,Sí,1696,0,0,11,Efectivo
12059,M,20,Latacunga,0.52,50.44,113,498,19,3,5,53,1,No,1851,0,0,7,Transferencia
12060,M,62,Napo,0.18,44.85,16,442,12,3,1,38,3,No,593,0,1,4,Tarjeta
12061,F,54,Babahoyo,0.65,35.62,26,565,14,1,1,14,9,Sí,1597,1,0,14,Transferencia
12062,F,24,Bolívar,3.01,51.19,7,153,16,1,3,35,1,No,519,0,0,5,Tarjeta
12063,M,68,Morona Santiago,1.48,8.32,21,591,17,1,1,64,0,No,1118,1,0,13,Efectivo
12064,F,69,El Oro,0.84,10.33,70,352,6,4,3,16,6,No,1617,0,1,8,Tarjeta
12065,M,28,Esmeraldas,3.56,44.28,38,313,16,5,0,87,2,Sí,945,0,1,8,Efectivo
12066,M,67,Guaranda,3.33,77.43,11,471,7,4,2,85,1,No,124,1,1,11,Transferencia
12067,M,62,Tungurahua,1.62,30.37,105,447,5,2,0,74,0,Sí,1737,0,0,11,PayPal
12068,M,33,Ambato,5.15,16.17,0,72,19,3,0,29,0,Sí,692,1,0,5,PayPal
12069,F,52,Ambato,2.92,65.35,29,455,5,1,4,80,4,No,143,1,0,12,PayPal
12070,M,64,Santo Domingo,3.01,27.78,108,322,7,2,3,75,6,No,63,0,1,8,Tarjeta
12071,M,55,El Oro,0.46,62.06,99,65,4,4,1,16,9,No,1735,1,0,12,Efectivo
12072,M,60,Puyo,2.19,38.89,70,279,16,1,1,38,9,Sí,399,0,0,8,PayPal
12073,F,40,Puerto Baquerizo Moreno,0.96,34.93,63,524,3,3,5,5,5,No,1983,1,1,3,Tarjeta
12074,M,54,Galápagos,5.39,41.17,64,245,13,5,1,55,2,No,1828,1,0,0,Efectivo
12075,M,27,Cotopaxi,1.83,28.33,49,316,10,5,0,24,0,Sí,854,1,0,8,PayPal
12076,M,40,Cotopaxi,0.57,35.23,41,334,17,3,2,31,0,No,1554,0,0,4,Transferencia
12077,M,64,Bolívar,0.6,58.62,56,513,5,3,0,96,6,No,985,0,0,2,Transferencia
12078,F,57,Macas,1.46,58.66,104,325,7,5,3,62,6,Sí,1330,1,1,5,Tarjeta
12079,F,48,Galápagos,5.17,41.29,118,207,17,4,2,97,6,No,1848,1,0,7,Transferencia
12080,F,36,Tulcán,0.52,49.69,6,145,7,5,3,52,2,No,419,0,0,5,Tarjeta
12081,F,39,Babahoyo,2.52,49.45,21,91,18,5,3,43,6,No,1228,0,1,12,Efectivo
12082,F,40,Los Ríos,1.41,17.93,84,374,11,5,3,65,4,No,1542,1,0,8,Tarjeta
12083,M,63,Quito,0.02,57.4,44,290,13,1,2,12,7,Sí,451,1,0,2,Transferencia
12084,F,54,Zamora Chinchipe,5.57,37.56,100,536,10,5,2,36,2,No,1024,0,1,4,PayPal
12085,F,23,Galápagos,0.31,53.75,111,274,11,4,1,30,1,No,929,0,0,3,Efectivo
12086,M,33,Galápagos,6.44,25.47,34,128,3,2,0,96,7,No,939,0,0,11,PayPal
12087,F,66,Sucumbíos,0.41,42.49,104,187,7,3,0,37,3,No,449,1,0,14,Transferencia
12088,F,41,Portoviejo,0.36,50.64,67,170,19,5,2,33,6,No,702,1,0,7,Efectivo
12089,M,57,Macas,0.88,47.31,16,404,17,4,1,11,5,No,1410,0,0,9,PayPal
12090,F,67,Chimborazo,1.95,36.77,15,237,18,5,0,20,2,Sí,363,1,0,2,Efectivo
12091,M,63,Puyo,2.29,31.14,48,162,13,3,1,21,5,Sí,914,1,0,1,Efectivo
12092,M,59,Los Ríos,2.07,30.89,8,198,18,4,1,94,8,No,1223,1,0,13,Tarjeta
12093,F,22,Latacunga,0.39,31.63,109,194,11,2,1,11,3,No,151,0,0,3,PayPal
12094,F,26,Cuenca,0.73,47.14,79,356,16,2,1,45,1,Sí,1925,0,0,2,Tarjeta
12095,M,50,Babahoyo,5.72,47.14,95,497,1,1,6,77,3,Sí,973,0,1,9,Tarjeta
