cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona
24076,M,40,Portoviejo,4.1,76.31,22,121,5,5,3,68,3,No
24077,F,60,Ibarra,2.37,22.65,96,560,12,5,3,12,2,Sí
24078,M,20,Napo,3.08,59.11,113,381,14,3,0,8,4,Sí
24079,F,47,Bolívar,2.2,49.67,86,132,10,3,3,95,0,No
24080,M,62,Quito,2.04,45.17,79,274,1,4,1,73,2,Sí
24081,M,34,Tena,3.39,94.05,76,446,13,5,2,58,2,Sí
24082,F,67,Zamora,3.36,45.6,64,267,17,1,3,9,6,No
24083,M,49,Puerto Baquerizo Moreno,1.61,50.21,14,227,8,3,2,13,8,Sí
24084,M,63,Azuay,1.03,15.6,60,476,4,5,0,89,3,No
24085,M,24,Tulcán,0.74,42.86,33,325,2,1,3,31,9,No
24086,F,56,Pastaza,0.66,57.13,117,97,13,1,2,87,2,No
24087,M,31,Cuenca,4.11,10.85,32,433,2,4,0,97,1,No
24088,M,32,Machala,1.5,14.47,89,48,10,2,4,43,2,Sí
24089,F,61,Imbabura,3.42,31.51,20,191,11,2,3,61,1,No
24090,F,29,Esmeraldas,1.51,76.81,15,94,16,1,4,54,4,Sí
24091,F,25,Guayaquil,3.37,80.5,17,37,3,1,1,50,6,No
24092,M,33,Azuay,4.92,82.14,115,468,13,4,3,21,3,No
24093,M,58,Guayaquil,0.42,61.59,10,472,11,3,2,87,5,No
24094,M,51,Sucumbíos,3.3,85.2,12,179,12,2,0,71,6,No
24095,F,63,Los Ríos,1.48,22.34,11,561,2,5,2,2,9,No
24096,M,41,El Oro,0.51,93.13,95,433,1,2,3,3,3,Sí
24097,M,46,Loja,0.49,82.56,30,512,14,2,1,23,7,No
24098,F,33,Azuay,1.92,63.96,14,131,4,5,0,65,7,No
24099,F,22,Tungurahua,2.75,62.29,47,80,14,4,3,67,0,Sí
24100,F,22,Manabí,3.27,20.04,96,77,7,3,1,91,4,No
24101,F,69,Puyo,2.88,82.09,50,211,15,5,2,20,4,No
24102,F,47,Napo,4.5,54.84,14,90,18,1,0,14,6,Sí
24103,M,67,Imbabura,0.85,83.93,103,65,3,5,4,49,5,No
24104,F,67,Puyo,4.16,38.4,5,216,5,5,4,18,5,No
24105,M,22,Napo,2.69,14.59,16,591,7,4,2,70,4,No
24106,M,60,Latacunga,4.32,55.5,27,41,18,1,2,56,5,Sí
24107,F,30,Guayaquil,2.19,89.32,82,170,8,4,0,55,4,No
24108,F,52,Pichincha,2.46,17.99,100,536,11,3,0,49,4,No
24109,F,66,Zamora Chinchipe,2.17,47.05,59,373,7,4,4,88,7,No
24110,M,42,Portoviejo,0.57,85.07,87,377,18,4,3,70,4,Sí
24111,F,67,El Oro,0.81,30.57,74,453,19,1,4,71,5,No
24112,F,31,Pastaza,2.64,33.61,81,46,11,4,1,33,7,No
24113,F,61,Ambato,2.71,65.92,93,184,18,3,0,13,0,Sí
24114,F,63,Quito,2.39,87.82,110,307,14,2,1,8,3,No
24115,F,43,Tena,0.16,61.93,1,41,18,5,2,11,0,No
24116,M,35,Bolívar,2.58,19.17,15,356,18,2,1,65,7,No
24117,M,37,Quito,0.76,93.64,71,599,6,5,2,75,3,Sí
24118,M,51,Pichincha,2.88,58.18,16,441,3,1,4,9,4,No
24119,F,24,Guaranda,1.51,40.84,75,73,11,2,2,89,2,No
24120,F,64,Tungurahua,4.96,77.82,113,311,10,3,3,1,8,Sí
24121,F,27,Los Ríos,1.86,72.21,78,357,5,5,4,66,4,Sí
24122,M,32,Zamora,4.12,37.57,108,375,5,4,0,71,5,Sí
24123,F,34,Azogues,1.3,86.99,7,376,8,3,2,20,2,Sí
24124,F,28,Azogues,1.03,17.57,16,532,4,3,0,91,7,No
24125,F,51,Chimborazo,1.18,89.12,86,350,13,2,2,18,9,No
24126,M,44,Azuay,1.73,19.08,78,559,11,5,1,89,1,No
24127,F,38,Ibarra,4.26,13.25,117,417,6,2,0,64,2,No
24128,M,48,Pichincha,3.84,87.83,113,333,6,1,3,22,8,Sí
24129,F,67,Pastaza,2.23,15.93,83,519,12,5,3,26,1,No
24130,M,21,Napo,1.02,99.23,100,62,10,4,2,70,6,No
24131,M,58,Orellana,0.34,17.42,73,305,6,4,4,20,7,No
24132,M,66,Pichincha,3.13,84.58,70,599,17,4,4,98,4,No
24133,F,34,Santo Domingo,3.56,96.76,3,403,8,1,4,87,0,No
24134,F,66,Cuenca,3.07,61.55,12,472,5,4,4,66,7,No
24135,M,65,Santo Domingo de los Tsáchilas,2.56,25.23,87,362,11,1,2,10,2,No
24136,M,37,Carchi,4.87,24.56,31,93,10,1,4,65,9,No
24137,F,42,Galápagos,0.22,78.42,65,213,4,1,2,83,5,Sí
24138,F,57,Chimborazo,4.94,16.06,20,398,10,1,0,13,4,Sí
24139,M,40,Ambato,1.45,71.73,98,338,13,4,2,64,8,Sí
24140,F,32,Cuenca,1.98,35.94,119,260,11,5,1,72,9,No
24141,F,50,Pastaza,3.79,93.4,7,592,4,3,1,97,5,Sí
24142,F,36,Zamora Chinchipe,1.21,59.85,23,494,17,1,4,13,3,No
24143,F,32,Morona Santiago,3.58,30.01,37,193,8,1,3,67,2,Sí
24144,M,58,Azogues,1.73,86.2,101,380,14,2,1,3,8,No
24145,F,22,Nueva Loja,4.71,98.49,72,433,13,3,0,71,6,Sí
24146,F,33,Santo Domingo de los Tsáchilas,0.94,76.99,116,198,10,3,3,5,6,Sí
24147,M,62,Sucumbíos,4.67,72.81,79,190,2,2,4,54,8,No
24148,M,65,Manabí,3.98,87.13,107,89,14,1,3,42,3,No
24149,F,49,Bolívar,0.93,11.82,15,112,4,1,4,85,6,No
24150,F,39,Carchi,2.0,90.0,105,534,19,2,0,27,7,Sí
24151,F,60,Manabí,0.61,32.48,67,543,19,2,3,71,4,No
24152,F,49,Latacunga,3.04,63.14,114,220,3,3,2,27,2,No
24153,M,30,Ibarra,4.81,50.25,43,33,4,1,2,20,1,No
24154,M,55,Quito,0.49,49.01,81,140,7,2,0,9,7,No
24155,M,43,Cuenca,1.36,50.53,92,49,3,3,4,63,9,Sí
24156,F,69,Imbabura,3.8,71.54,46,107,3,2,4,60,4,Sí
24157,F,34,Portoviejo,2.35,70.84,57,583,9,3,4,13,2,No
24158,F,22,Puyo,1.76,43.83,56,536,9,2,1,6,8,No
24159,F,66,Azuay,3.05,99.36,88,532,4,4,3,3,2,Sí
24160,M,50,Bolívar,1.54,96.97,71,161,19,4,1,84,8,Sí
24161,M,44,Nueva Loja,1.71,24.15,94,46,6,3,0,14,7,Sí
24162,F,22,Nueva Loja,4.05,71.91,63,481,1,4,4,5,3,No
24163,M,54,Azuay,2.02,56.06,91,161,17,4,1,83,6,No
24164,F,24,Babahoyo,3.53,34.38,3,295,18,4,0,6,8,No
24165,F,65,Tena,0.84,82.75,61,569,5,5,4,55,0,No
24166,M,35,Cañar,2.05,30.21,61,64,7,2,0,8,4,No
24167,F,48,Riobamba,2.8,70.33,41,595,15,5,2,60,8,No
24168,F,23,Nueva Loja,1.41,76.24,115,268,17,4,2,49,4,Sí
24169,M,19,Puyo,2.17,46.24,67,43,1,5,1,18,1,No
24170,F,30,Manabí,3.82,13.4,63,245,15,4,4,61,3,No
24171,F,59,Sucumbíos,0.89,38.8,109,374,2,4,1,11,6,No
24172,M,69,Puerto Baquerizo Moreno,2.55,82.82,117,68,19,3,2,60,3,No
24173,F,28,Nueva Loja,1.38,70.57,99,527,6,3,1,80,5,No
24174,M,43,Santo Domingo,2.11,53.66,12,128,2,2,1,72,7,Sí
24175,F,38,Portoviejo,1.94,74.06,40,79,15,4,0,83,0,No
24176,M,19,Manabí,3.31,29.44,28,168,15,2,1,56,2,Sí
24177,M,57,Morona Santiago,3.86,93.33,101,229,6,2,0,15,4,Sí
24178,M,68,Babahoyo,2.55,85.54,57,377,3,5,4,79,9,Sí
24179,F,37,Pichincha,0.92,12.91,42,322,17,4,2,6,4,No
24180,M,34,Portoviejo,4.36,70.27,96,135,6,4,1,34,1,No
24181,M,33,Puyo,1.01,34.97,111,128,1,5,3,24,0,Sí
24182,M,59,Guayaquil,2.93,54.61,65,439,2,5,3,48,4,No
24183,M,22,Ibarra,2.68,27.74,115,529,2,1,3,87,0,Sí
24184,M,31,Santo Domingo de los Tsáchilas,1.5,76.05,66,83,13,1,2,32,9,No
24185,F,41,Guayaquil,4.77,14.04,103,312,14,2,2,72,1,No
24186,F,68,Quito,3.42,59.82,82,364,17,1,2,4,8,No
24187,F,21,Nueva Loja,2.4,19.91,106,49,9,1,0,74,8,Sí
24188,F,69,Chimborazo,2.27,37.66,76,103,9,4,0,24,3,Sí
24189,F,65,Guayas,0.55,27.4,47,311,3,5,1,93,1,Sí
24190,F,41,Pichincha,3.93,49.04,13,172,7,1,3,17,6,No
24191,F,64,Pastaza,0.51,53.32,33,265,1,4,3,98,2,Sí
24192,M,26,Tulcán,1.08,69.32,60,47,13,2,4,63,3,Sí
24193,F,20,Pastaza,0.91,50.47,68,587,12,1,0,54,5,No
24194,M,26,El Oro,0.43,75.22,78,403,19,4,4,4,6,Sí
24195,M,35,Babahoyo,4.16,82.61,77,60,13,4,0,56,3,Sí
24196,F,53,Azuay,4.54,99.43,56,56,18,4,2,84,8,Sí
24197,M,36,Tulcán,3.17,21.13,44,408,8,3,1,83,4,No
24198,M,41,Cotopaxi,4.4,46.81,3,350,5,4,3,75,9,No
24199,M,21,Santo Domingo,3.41,32.88,34,203,14,1,1,47,3,Sí
24200,M,26,Tena,3.46,75.23,47,526,18,5,3,36,7,Sí
24201,F,50,Cuenca,4.46,56.41,105,65,12,5,4,6,5,Sí
24202,F,18,Francisco de Orellana,0.55,20.02,60,70,2,2,0,78,6,Sí
24203,F,69,Napo,0.37,15.65,105,541,10,1,2,70,4,Sí
24204,F,68,Puerto Baquerizo Moreno,0.36,55.07,71,152,19,3,2,71,5,Sí
24205,F,52,Morona Santiago,2.15,41.56,8,432,3,4,0,97,3,Sí
24206,F,27,Azuay,4.74,57.41,117,461,12,5,0,1,0,Sí
24207,F,29,Bolívar,4.36,32.39,50,40,6,1,2,33,1,No
24208,F,35,Guayas,3.93,44.89,36,147,3,2,2,52,9,No
24209,F,31,Santa Elena,2.08,97.66,25,350,12,3,4,42,3,Sí
24210,F,27,Puerto Baquerizo Moreno,4.14,31.7,56,543,14,1,1,91,7,No
24211,M,27,Francisco de Orellana,1.17,12.11,6,95,18,4,1,87,7,Sí
24212,F,35,Tungurahua,2.97,93.04,34,88,9,3,1,91,0,No
24213,M,41,Loja,3.76,82.31,20,573,19,1,0,48,3,No
24214,M,18,Zamora,0.55,50.9,76,175,18,3,2,80,8,No
24215,M,47,Pichincha,4.38,57.92,34,226,19,3,4,58,2,No
24216,M,32,Francisco de Orellana,3.66,40.18,32,276,15,5,0,78,5,No
24217,F,25,Bolívar,2.71,22.88,17,344,7,5,2,10,4,No
24218,M,52,Quito,0.41,34.12,79,96,19,2,1,33,9,No
24219,F,35,Portoviejo,3.5,42.21,106,530,2,3,4,98,7,No
24220,F,58,Zamora,2.29,60.0,78,462,15,2,0,38,0,Sí
24221,M,33,Chimborazo,3.71,35.41,56,532,17,3,2,59,4,Sí
24222,F,38,Macas,0.28,39.07,7,118,11,3,4,29,8,Sí
24223,M,32,Macas,2.92,59.33,27,147,3,4,3,55,0,Sí
24224,M,22,Quito,2.29,35.42,96,418,10,5,3,27,6,Sí
24225,F,62,Puyo,2.21,97.47,80,254,18,1,4,20,5,Sí
24226,F,69,Los Ríos,2.64,50.17,27,385,16,1,3,75,9,No
24227,M,24,Guaranda,0.71,82.72,50,488,18,1,1,36,1,Sí
24228,F,65,Bolívar,4.68,71.25,15,461,17,5,3,9,5,No
24229,F,24,Galápagos,3.55,22.17,82,190,15,5,3,77,8,No
24230,F,44,Chimborazo,0.52,80.37,80,392,7,5,0,77,8,No
24231,M,42,Azogues,0.49,32.31,107,504,7,3,4,64,2,Sí
24232,M,39,Babahoyo,1.13,90.2,105,354,12,2,3,28,8,Sí
24233,F,65,Guayas,1.27,74.97,112,34,7,1,0,91,4,No
24234,F,30,Santo Domingo de los Tsáchilas,2.51,74.55,61,548,10,2,3,29,3,Sí
24235,F,34,Pastaza,2.73,37.53,73,78,6,4,2,82,4,Sí
24236,F,58,Tulcán,0.81,45.36,44,555,19,5,2,9,9,No
24237,F,61,Francisco de Orellana,4.87,75.84,61,198,18,2,0,82,0,Sí
24238,M,30,Portoviejo,4.14,42.71,18,130,3,3,0,50,4,Sí
24239,F,43,Guayas,3.2,50.76,64,143,5,2,3,31,5,Sí
24240,M,26,Azogues,1.46,60.3,56,588,11,2,1,94,8,No
24241,F,22,Imbabura,4.56,36.85,43,66,12,1,2,2,6,No
24242,M,56,Santo Domingo,1.64,78.7,99,575,5,5,3,40,9,Sí
24243,F,50,Santo Domingo,1.66,34.71,111,469,14,4,0,55,4,No
24244,M,21,Guayas,1.83,14.76,13,528,6,1,2,82,8,No
24245,F,45,Los Ríos,0.33,80.81,68,190,13,3,3,60,2,No
24246,M,43,Francisco de Orellana,0.4,43.41,75,426,4,2,2,86,6,Sí
24247,M,21,Bolívar,2.43,86.13,113,456,17,2,0,50,5,No
24248,M,33,Bolívar,4.42,66.13,22,500,8,4,2,15,1,No
24249,M,54,Babahoyo,4.72,84.79,51,256,3,4,1,56,0,No
24250,M,39,Santo Domingo de los Tsáchilas,3.9,44.33,63,263,19,5,4,38,7,No
24251,M,53,Santo Domingo de los Tsáchilas,2.08,60.36,35,404,17,4,0,82,7,No
24252,F,55,Latacunga,1.62,11.14,71,225,7,4,2,26,7,Sí
24253,M,52,Cañar,1.16,33.14,22,371,7,1,3,86,1,No
24254,F,42,Machala,2.74,88.71,40,469,1,5,3,45,4,Sí
24255,F,25,Bolívar,2.46,49.67,51,497,12,4,3,11,0,No
24256,F,34,Portoviejo,2.39,67.23,14,367,4,3,3,78,8,Sí
24257,F,35,Pastaza,1.65,35.19,57,210,5,1,1,94,6,No
24258,F,67,Orellana,2.95,86.73,92,280,3,4,0,11,4,Sí
24259,M,29,Pichincha,3.08,63.42,84,36,10,4,2,6,7,Sí
24260,M,50,Bolívar,4.39,91.72,88,111,12,4,1,16,9,No
24261,M,40,Santo Domingo,3.83,31.92,36,97,6,5,4,15,3,No
24262,F,29,Santa Elena,1.72,75.46,7,468,4,2,0,88,1,No
24263,M,28,Los Ríos,1.96,11.84,37,338,8,3,3,86,0,No
24264,M,30,Loja,1.27,63.8,87,396,13,2,1,60,2,No
24265,M,52,Tulcán,0.94,37.13,94,536,1,3,4,31,0,Sí
24266,M,44,Tena,0.63,21.09,21,484,4,5,4,45,8,No
24267,M,42,Francisco de Orellana,0.27,66.41,27,521,8,3,2,41,0,No
24268,F,57,Manabí,2.15,12.62,110,348,8,4,2,96,5,No
24269,M,20,Loja,4.8,24.07,26,239,16,2,1,1,5,Sí
24270,F,66,Cuenca,2.74,43.37,34,317,8,3,4,87,5,Sí
24271,F,42,Santo Domingo de los Tsáchilas,3.74,50.21,58,593,19,3,1,88,3,No
24272,F,62,Cuenca,2.05,91.74,45,586,11,3,1,67,7,No
24273,F,27,Bolívar,1.98,40.16,101,191,17,5,4,89,2,Sí
24274,F,34,Macas,0.71,14.6,2,135,1,2,4,74,0,No
24275,M,20,Cañar,1.57,96.61,43,391,16,2,1,3,6,Sí
24276,M,62,Guayas,4.65,84.77,9,63,6,5,3,46,4,No
24277,M,39,El Oro,2.5,30.47,113,401,8,4,2,55,0,No
24278,F,55,Carchi,1.1,56.39,39,309,5,3,1,19,9,Sí
24279,M,31,Sucumbíos,3.35,23.98,118,310,8,5,3,38,5,No
24280,M,44,Morona Santiago,2.09,96.01,84,398,2,2,0,78,7,No
24281,F,59,Imbabura,4.15,56.46,54,374,4,4,4,98,8,Sí
24282,F,37,Loja,0.55,52.45,91,580,16,2,4,66,4,Sí
24283,F,65,Zamora,2.66,84.6,5,62,1,2,2,8,7,No
24284,F,35,Santo Domingo de los Tsáchilas,4.03,21.61,28,499,9,3,0,63,0,No
24285,M,30,Riobamba,4.28,33.79,4,56,9,5,3,24,7,No
24286,F,59,Santo Domingo,2.04,75.94,25,399,5,1,0,69,4,Sí
24287,F,23,Orellana,3.73,65.26,37,506,3,2,4,23,1,No
24288,M,27,Cotopaxi,4.83,24.31,62,145,9,3,3,65,9,Sí
24289,M,54,Napo,3.15,28.96,26,273,1,5,0,44,2,Sí
24290,F,46,Esmeraldas,4.08,89.19,80,326,17,1,3,31,8,Sí
24291,M,23,Azogues,2.91,84.14,99,39,18,4,4,11,6,Sí
24292,F,56,Morona Santiago,3.97,11.34,90,130,13,4,2,27,5,No
24293,F,28,Galápagos,4.71,95.64,100,221,4,2,2,68,6,No
24294,M,65,Zamora Chinchipe,3.59,62.35,40,523,4,2,0,13,2,No
24295,M,42,Santo Domingo,0.86,52.41,90,590,17,3,4,86,7,Sí
24296,F,61,Tungurahua,0.5,42.0,81,226,3,1,0,23,2,No
24297,F,61,Portoviejo,4.08,43.82,7,365,10,2,1,36,6,No
24298,F,47,Loja,1.37,54.51,21,401,16,2,3,9,5,Sí
24299,M,37,Portoviejo,4.39,28.95,97,471,9,4,0,42,1,No
24300,F,54,Azogues,1.06,21.83,44,317,17,1,1,40,8,No
24301,F,33,Portoviejo,4.56,60.49,22,271,4,3,1,48,8,No
24302,F,48,Babahoyo,4.05,50.78,108,219,12,1,1,95,0,No
24303,F,46,Tena,4.42,70.93,34,481,9,2,2,85,7,No
24304,F,23,Santo Domingo de los Tsáchilas,1.24,54.34,77,145,16,2,3,53,7,Sí
24305,M,46,Bolívar,4.4,45.32,108,304,17,2,3,97,5,Sí
24306,F,49,Orellana,2.98,40.92,79,77,12,1,1,7,3,No
24307,F,26,Azuay,0.51,61.96,88,270,17,2,0,98,9,No
24308,F,54,Morona Santiago,4.66,35.09,85,335,14,5,1,29,6,Sí
24309,F,40,Puerto Baquerizo Moreno,1.05,83.59,32,96,7,5,4,60,0,Sí
24310,M,33,Ibarra,1.15,81.42,60,34,18,2,4,38,1,No
24311,M,35,Cañar,3.55,67.95,114,363,3,4,0,58,4,No
24312,M,36,Bolívar,2.96,44.72,16,478,15,1,4,7,4,Sí
24313,F,61,Francisco de Orellana,4.52,64.2,63,510,6,3,3,47,6,No
24314,F,19,Quito,1.6,65.97,14,424,9,1,4,49,9,No
24315,M,27,Napo,0.3,70.97,62,348,3,1,0,61,4,Sí
24316,M,29,Tulcán,4.98,44.33,107,404,16,2,2,37,1,Sí
24317,M,63,Los Ríos,1.63,47.6,61,447,10,5,0,35,9,Sí
24318,F,35,Sucumbíos,0.89,91.97,98,312,12,3,1,59,9,No
24319,F,36,Sucumbíos,4.92,19.96,58,496,6,1,2,19,0,No
24320,M,55,Zamora,2.86,21.85,112,120,2,3,0,29,2,No
24321,M,54,Francisco de Orellana,0.83,99.16,28,421,14,3,2,63,8,No
24322,M,44,Santo Domingo de los Tsáchilas,4.2,66.1,89,203,19,4,3,82,0,Sí
24323,F,65,Cuenca,4.73,51.28,22,421,10,5,3,35,2,No
24324,F,31,Galápagos,4.42,20.8,43,124,19,4,1,82,5,No
24325,F,62,Imbabura,1.07,67.95,81,153,2,5,0,81,0,No
24326,M,51,Ibarra,0.36,79.8,53,106,19,2,0,32,3,No
24327,M,19,Zamora,1.92,57.81,95,597,7,2,0,95,4,Sí
24328,F,61,Pichincha,1.84,14.44,109,373,18,2,0,77,5,No
24329,M,50,Pichincha,2.09,55.96,106,381,8,3,1,23,1,Sí
24330,F,36,Ambato,4.02,23.74,56,548,15,3,1,6,5,No
24331,M,44,Galápagos,0.15,48.92,4,337,5,5,1,35,1,Sí
24332,M,65,Manabí,3.41,36.34,50,82,8,1,1,26,0,No
24333,M,47,Puyo,4.93,21.76,83,300,2,5,4,27,3,No
24334,M,24,Ibarra,2.06,14.27,114,386,6,4,1,19,2,No
24335,F,44,Puerto Baquerizo Moreno,2.48,63.9,79,464,5,4,3,13,7,No
24336,M,38,Zamora Chinchipe,3.18,61.55,67,282,13,4,1,17,1,Sí
24337,F,24,Cañar,1.5,24.37,36,599,16,4,3,8,9,Sí
24338,F,65,Puerto Baquerizo Moreno,3.62,92.6,87,435,6,3,2,40,7,No
24339,F,42,Ambato,1.09,88.7,51,231,12,4,3,71,6,Sí
24340,M,55,Riobamba,0.42,34.22,13,55,14,3,1,35,7,No
24341,F,35,Santo Domingo,4.03,55.38,71,501,4,1,1,24,7,Sí
24342,F,50,Francisco de Orellana,0.96,55.59,67,474,19,3,2,38,8,No
24343,F,50,Puerto Baquerizo Moreno,3.68,26.22,48,235,8,3,4,57,6,Sí
24344,M,49,Morona Santiago,4.37,45.61,34,231,18,3,0,89,8,No
24345,M,42,Ibarra,0.32,67.4,39,254,16,5,2,48,5,No
24346,F,31,Tungurahua,3.56,55.05,98,74,11,4,0,49,5,No
24347,M,55,Azogues,3.27,44.32,20,439,3,1,3,41,2,No
24348,F,55,Azuay,3.16,49.49,7,238,1,2,3,80,1,No
24349,F,21,Tulcán,1.55,67.89,113,494,12,5,3,12,5,No
24350,M,61,Azogues,0.32,92.88,76,552,15,1,2,21,0,Sí
24351,F,35,Babahoyo,0.58,92.6,43,278,11,4,0,7,3,No
24352,M,27,Imbabura,1.44,86.0,115,205,3,5,3,77,6,No
24353,M,52,Azuay,2.09,50.4,85,379,10,2,2,31,6,No
24354,F,52,Puerto Baquerizo Moreno,4.6,99.18,87,169,19,5,1,69,9,Sí
24355,M,57,Tulcán,3.45,24.3,99,213,3,4,4,79,8,No
24356,M,40,Orellana,0.23,51.57,18,84,7,5,4,50,2,No
24357,F,42,Riobamba,4.61,58.62,32,493,4,2,1,16,8,No
24358,F,18,Ambato,3.63,97.61,102,255,1,3,1,23,3,No
24359,M,35,Puerto Baquerizo Moreno,2.51,53.3,9,130,3,5,1,41,0,No
24360,M,32,Guayaquil,2.37,68.74,11,461,1,5,0,27,2,No
24361,F,42,Santa Elena,4.67,31.1,46,445,5,5,1,42,1,No
24362,M,49,Azogues,2.8,57.09,102,372,18,2,3,38,3,No
24363,M,37,Los Ríos,2.56,69.17,119,153,15,4,3,44,9,No
24364,M,34,Pichincha,3.9,30.53,17,430,2,2,2,33,0,Sí
24365,M,28,Imbabura,3.01,56.97,47,141,18,1,1,64,1,Sí
24366,M,30,Cañar,1.32,69.22,17,327,3,1,3,89,3,Sí
24367,M,42,Babahoyo,4.99,34.94,24,297,14,4,0,44,9,No
24368,M,37,Macas,1.48,51.9,88,532,7,4,2,66,2,No
24369,F,42,Macas,3.45,83.29,26,571,3,3,4,39,6,Sí
24370,F,59,Loja,2.5,58.44,69,159,10,4,2,6,1,No
24371,F,62,Sucumbíos,0.7,29.37,84,497,1,4,2,95,5,No
24372,F,66,Cotopaxi,4.8,29.28,45,320,13,4,3,19,8,No
24373,F,48,Macas,1.75,73.6,112,443,8,3,1,9,4,Sí
24374,M,18,El Oro,3.32,35.41,31,441,5,1,3,14,6,No
24375,M,69,Esmeraldas,3.71,12.18,29,586,12,3,2,67,6,Sí
24376,M,33,Cañar,2.03,86.72,83,135,10,3,2,28,8,Sí
24377,M,65,Esmeraldas,1.38,11.68,52,334,3,1,4,58,0,Sí
24378,F,45,Galápagos,0.39,59.42,41,48,8,1,1,66,8,Sí
24379,M,38,Orellana,4.76,30.05,66,193,19,1,4,68,6,No
24380,M,47,Quito,2.95,79.94,68,48,18,1,2,18,6,Sí
24381,F,20,Manabí,3.61,22.5,31,203,5,1,1,30,4,Sí
24382,M,51,El Oro,2.4,86.94,14,540,19,3,2,21,4,Sí
24383,M,23,Orellana,1.24,61.36,86,61,7,5,1,51,1,No
24384,F,60,Tungurahua,4.98,25.22,103,506,12,2,0,82,1,Sí
24385,M,46,Nueva Loja,4.84,68.37,88,210,5,3,3,3,6,Sí
24386,M,20,Cuenca,4.31,12.64,17,427,10,2,3,76,2,No
24387,M,50,Galápagos,4.59,64.03,78,61,12,5,4,63,7,No
24388,M,28,Santo Domingo de los Tsáchilas,2.92,77.03,87,442,1,3,3,19,8,Sí
24389,M,62,Esmeraldas,1.9,53.19,87,557,7,2,2,33,6,Sí
24390,F,22,Loja,1.78,23.41,44,49,9,3,3,80,1,No
24391,F,67,Esmeraldas,4.68,27.77,23,535,19,4,2,46,0,No
24392,F,49,Cañar,4.8,23.16,40,390,9,2,4,90,9,No
24393,F,64,Ibarra,2.26,46.37,97,398,19,1,1,76,2,Sí
24394,F,35,Santo Domingo,3.07,25.95,32,132,15,4,0,7,4,No
24395,F,64,Tena,4.05,36.97,25,197,4,3,1,37,7,Sí
24396,M,37,Carchi,3.54,22.33,11,325,17,5,1,46,0,No
24397,F,69,Santa Elena,4.36,25.97,54,568,15,4,2,25,1,No
24398,F,69,Portoviejo,3.08,94.1,91,509,10,1,1,54,0,Sí
24399,M,56,Guayas,2.95,11.29,90,488,12,1,1,50,3,No
24400,M,66,Pichincha,1.94,57.07,81,369,13,1,4,87,1,Sí
24401,F,57,Tulcán,0.46,48.78,70,372,15,2,2,60,5,Sí
24402,M,45,Orellana,0.37,35.31,72,164,15,2,2,50,0,No
24403,F,30,Loja,0.84,81.82,23,239,11,2,4,35,7,Sí
24404,M,43,Francisco de Orellana,0.38,29.72,94,301,18,2,2,55,2,Sí
24405,F,33,Riobamba,2.72,90.27,10,184,9,2,4,85,1,No
24406,M,42,Machala,2.08,71.44,102,232,15,4,2,52,2,No
24407,M,27,Santo Domingo,0.23,69.75,71,122,5,3,2,80,2,Sí
24408,F,46,Quito,0.21,96.64,68,261,1,2,1,11,8,No
24409,F,63,Zamora Chinchipe,2.66,87.9,95,136,14,5,0,32,9,No
24410,F,55,Zamora Chinchipe,2.79,53.87,15,483,17,1,4,86,8,Sí
24411,F,37,El Oro,0.28,61.94,0,398,5,3,4,11,5,No
24412,F,43,Pastaza,3.38,79.83,26,306,3,4,2,32,3,No
24413,M,49,Puyo,0.72,28.49,79,343,17,1,1,72,0,Sí
24414,F,56,Francisco de Orellana,2.52,68.12,23,62,16,2,3,73,8,No
24415,F,55,Guaranda,0.88,34.53,79,110,19,5,0,22,0,No
24416,M,66,Riobamba,0.29,16.27,68,408,5,2,3,67,4,Sí
24417,M,41,Guayas,1.14,98.41,48,149,4,5,1,72,5,No
24418,F,48,Guayas,2.37,73.24,41,484,1,3,4,86,4,Sí
24419,M,57,Tungurahua,3.75,73.44,74,232,10,5,3,90,1,Sí
24420,M,29,Guayaquil,1.4,49.6,72,94,9,2,0,84,7,Sí
24421,F,53,Guaranda,3.46,27.77,106,36,13,1,0,70,1,No
24422,M,27,Macas,4.33,89.65,49,249,10,4,4,14,8,Sí
24423,M,23,Nueva Loja,1.42,66.77,81,284,6,1,0,47,1,No
24424,F,24,Guayaquil,2.66,32.4,0,318,7,2,1,51,9,No
24425,F,48,Sucumbíos,2.11,24.75,67,492,18,4,0,89,1,Sí
24426,M,44,Santo Domingo,0.23,76.78,29,119,15,1,1,3,0,No
24427,M,25,Machala,2.02,25.94,101,597,14,1,4,1,5,No
24428,F,20,Puerto Baquerizo Moreno,1.95,29.58,13,304,9,3,0,44,6,No
24429,M,57,Pastaza,3.15,19.15,21,192,19,2,4,83,1,No
24430,M,64,Esmeraldas,4.35,77.67,65,58,14,3,4,42,7,Sí
24431,M,38,Santo Domingo de los Tsáchilas,3.39,66.82,104,63,4,2,2,57,2,Sí
24432,F,18,Latacunga,1.84,48.17,67,355,19,2,2,89,9,No
24433,M,62,Loja,2.3,25.85,5,358,13,2,3,4,3,No
24434,M,67,Babahoyo,4.45,59.93,95,215,19,5,4,71,0,No
24435,F,32,Cañar,3.23,68.15,89,255,1,1,1,68,9,No
